filename,split,label,color
train_colored\balloon\00937.png,train_colored,balloon,unknown
train_colored\balloon\00938.png,train_colored,balloon,unknown
train_colored\balloon\00939.png,train_colored,balloon,unknown
train_colored\tennis_ball\00940.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00941.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00942.png,train_colored,tennis_ball,unknown
train_colored\balloon\00943.png,train_colored,balloon,unknown
train_colored\tennis_ball\00944.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00945.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00946.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00947.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00948.png,train_colored,tennis_ball,unknown
train_colored\balloon\00949.png,train_colored,balloon,unknown
train_colored\balloon\00950.png,train_colored,balloon,unknown
train_colored\tennis_ball\00951.png,train_colored,tennis_ball,unknown
train_colored\balloon\00952.png,train_colored,balloon,unknown
train_colored\balloon\00953.png,train_colored,balloon,unknown
train_colored\balloon\00954.png,train_colored,balloon,unknown
train_colored\balloon\00955.png,train_colored,balloon,unknown
train_colored\tennis_ball\00956.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00957.png,train_colored,tennis_ball,unknown
train_colored\balloon\00958.png,train_colored,balloon,unknown
train_colored\balloon\00959.png,train_colored,balloon,unknown
train_colored\balloon\00960.png,train_colored,balloon,unknown
train_colored\tennis_ball\00961.png,train_colored,tennis_ball,unknown
train_colored\balloon\00962.png,train_colored,balloon,unknown
train_colored\balloon\00963.png,train_colored,balloon,unknown
train_colored\tennis_ball\00964.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00965.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00966.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00967.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00968.png,train_colored,tennis_ball,unknown
train_colored\balloon\00969.png,train_colored,balloon,unknown
train_colored\tennis_ball\00970.png,train_colored,tennis_ball,unknown
train_colored\balloon\00971.png,train_colored,balloon,unknown
train_colored\balloon\00972.png,train_colored,balloon,unknown
train_colored\tennis_ball\00973.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00974.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00975.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00976.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00977.png,train_colored,tennis_ball,unknown
train_colored\balloon\00978.png,train_colored,balloon,unknown
train_colored\tennis_ball\00979.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00980.png,train_colored,tennis_ball,unknown
train_colored\balloon\00981.png,train_colored,balloon,unknown
train_colored\balloon\00982.png,train_colored,balloon,unknown
train_colored\tennis_ball\00983.png,train_colored,tennis_ball,unknown
train_colored\balloon\00984.png,train_colored,balloon,unknown
train_colored\tennis_ball\00985.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00986.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00987.png,train_colored,tennis_ball,unknown
train_colored\balloon\00988.png,train_colored,balloon,unknown
train_colored\balloon\00989.png,train_colored,balloon,unknown
train_colored\tennis_ball\00990.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00991.png,train_colored,tennis_ball,unknown
train_colored\balloon\00992.png,train_colored,balloon,unknown
train_colored\tennis_ball\00993.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00994.png,train_colored,tennis_ball,unknown
train_colored\balloon\00995.png,train_colored,balloon,unknown
train_colored\tennis_ball\00996.png,train_colored,tennis_ball,unknown
train_colored\balloon\00997.png,train_colored,balloon,unknown
train_colored\balloon\00998.png,train_colored,balloon,unknown
train_colored\tennis_ball\00999.png,train_colored,tennis_ball,unknown
val_biased\balloon\00000.png,val_biased,balloon,red
val_biased\tennis_ball\00001.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00002.png,val_biased,balloon,red
val_biased\tennis_ball\00003.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00004.png,val_biased,balloon,red
val_biased\balloon\00005.png,val_biased,balloon,red
val_biased\tennis_ball\00006.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00007.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00008.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00009.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00010.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00011.png,val_biased,balloon,red
val_biased\tennis_ball\00012.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00013.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00014.png,val_biased,balloon,red
val_biased\tennis_ball\00015.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00016.png,val_biased,balloon,red
val_biased\balloon\00017.png,val_biased,balloon,red
val_biased\tennis_ball\00018.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00019.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00020.png,val_biased,balloon,red
val_biased\balloon\00021.png,val_biased,balloon,red
val_biased\balloon\00022.png,val_biased,balloon,red
val_biased\tennis_ball\00023.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00024.png,val_biased,balloon,red
val_biased\tennis_ball\00025.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00026.png,val_biased,balloon,red
val_biased\balloon\00027.png,val_biased,balloon,red
val_biased\tennis_ball\00028.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00029.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00030.png,val_biased,balloon,red
val_biased\tennis_ball\00031.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00032.png,val_biased,balloon,red
val_biased\balloon\00033.png,val_biased,balloon,red
val_biased\tennis_ball\00034.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00035.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00036.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00037.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00038.png,val_biased,balloon,red
val_biased\tennis_ball\00039.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00040.png,val_biased,balloon,red
val_biased\balloon\00041.png,val_biased,balloon,red
val_biased\balloon\00042.png,val_biased,balloon,red
val_biased\tennis_ball\00043.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00044.png,val_biased,balloon,red
val_biased\balloon\00045.png,val_biased,balloon,red
val_biased\tennis_ball\00046.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00047.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00048.png,val_biased,balloon,red
val_biased\balloon\00049.png,val_biased,balloon,red
val_biased\tennis_ball\00050.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00051.png,val_biased,balloon,red
val_biased\balloon\00052.png,val_biased,balloon,red
val_biased\balloon\00053.png,val_biased,balloon,red
val_biased\balloon\00054.png,val_biased,balloon,red
val_biased\tennis_ball\00055.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00056.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00057.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00058.png,val_biased,balloon,red
val_biased\tennis_ball\00059.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00060.png,val_biased,balloon,red
val_biased\tennis_ball\00061.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00062.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00063.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00064.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00065.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00066.png,val_biased,balloon,red
val_biased\tennis_ball\00067.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00068.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00069.png,val_biased,balloon,red
val_biased\balloon\00070.png,val_biased,balloon,red
val_biased\tennis_ball\00071.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00072.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00073.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00074.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00075.png,val_biased,balloon,red
val_biased\balloon\00076.png,val_biased,balloon,red
val_biased\balloon\00077.png,val_biased,balloon,red
val_biased\balloon\00078.png,val_biased,balloon,red
val_biased\tennis_ball\00079.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00080.png,val_biased,balloon,red
val_biased\tennis_ball\00081.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00082.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00083.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00084.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00085.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00086.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00087.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00088.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00089.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00090.png,val_biased,balloon,red
val_biased\tennis_ball\00091.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00092.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00093.png,val_biased,balloon,red
val_biased\tennis_ball\00094.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00095.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00096.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00097.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00098.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00099.png,val_biased,balloon,red
val_biased\balloon\00100.png,val_biased,balloon,red
val_biased\tennis_ball\00101.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00102.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00103.png,val_biased,balloon,red
val_biased\tennis_ball\00104.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00105.png,val_biased,balloon,red
val_biased\tennis_ball\00106.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00107.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00108.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00109.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00110.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00111.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00112.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00113.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00114.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00115.png,val_biased,balloon,red
val_biased\tennis_ball\00116.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00117.png,val_biased,balloon,red
val_biased\tennis_ball\00118.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00119.png,val_biased,balloon,red
val_biased\tennis_ball\00120.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00121.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00122.png,val_biased,balloon,red
val_biased\balloon\00123.png,val_biased,balloon,red
val_biased\tennis_ball\00124.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00125.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00126.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00127.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00128.png,val_biased,balloon,red
val_biased\tennis_ball\00129.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00130.png,val_biased,balloon,red
val_biased\balloon\00131.png,val_biased,balloon,red
val_biased\balloon\00132.png,val_biased,balloon,red
val_biased\balloon\00133.png,val_biased,balloon,red
val_biased\tennis_ball\00134.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00135.png,val_biased,balloon,red
val_biased\balloon\00136.png,val_biased,balloon,red
val_biased\tennis_ball\00137.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00138.png,val_biased,balloon,red
val_biased\tennis_ball\00139.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00140.png,val_biased,balloon,red
val_biased\tennis_ball\00141.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00142.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00143.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00144.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00145.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00146.png,val_biased,balloon,red
val_biased\balloon\00147.png,val_biased,balloon,red
val_biased\tennis_ball\00148.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00149.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00150.png,val_biased,balloon,red
val_biased\tennis_ball\00151.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00152.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00153.png,val_biased,balloon,red
val_biased\tennis_ball\00154.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00155.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00156.png,val_biased,balloon,red
val_biased\balloon\00157.png,val_biased,balloon,red
val_biased\tennis_ball\00158.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00159.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00160.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00161.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00162.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00163.png,val_biased,balloon,red
val_biased\balloon\00164.png,val_biased,balloon,red
val_biased\tennis_ball\00165.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00166.png,val_biased,balloon,red
val_biased\tennis_ball\00167.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00168.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00169.png,val_biased,balloon,red
val_biased\tennis_ball\00170.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00171.png,val_biased,balloon,red
val_biased\balloon\00172.png,val_biased,balloon,red
val_biased\tennis_ball\00173.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00174.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00175.png,val_biased,balloon,red
val_biased\balloon\00176.png,val_biased,balloon,red
val_biased\tennis_ball\00177.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00178.png,val_biased,balloon,red
val_biased\balloon\00179.png,val_biased,balloon,red
val_biased\tennis_ball\00180.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00181.png,val_biased,balloon,red
val_biased\tennis_ball\00182.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00183.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00184.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00185.png,val_biased,balloon,red
val_biased\balloon\00186.png,val_biased,balloon,red
val_biased\tennis_ball\00187.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00188.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00189.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00190.png,val_biased,balloon,red
val_biased\tennis_ball\00191.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00192.png,val_biased,balloon,red
val_biased\balloon\00193.png,val_biased,balloon,red
val_biased\tennis_ball\00194.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00195.png,val_biased,balloon,red
val_biased\tennis_ball\00196.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00197.png,val_biased,tennis_ball,yellow_green
val_biased\tennis_ball\00198.png,val_biased,tennis_ball,yellow_green
val_biased\balloon\00199.png,val_biased,balloon,red
test_biased\balloon\00000.png,test_biased,balloon,red
test_biased\balloon\00001.png,test_biased,balloon,red
test_biased\balloon\00002.png,test_biased,balloon,red
test_biased\balloon\00003.png,test_biased,balloon,red
test_biased\balloon\00004.png,test_biased,balloon,red
test_biased\balloon\00005.png,test_biased,balloon,red
test_biased\tennis_ball\00006.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00007.png,test_biased,balloon,red
test_biased\tennis_ball\00008.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00009.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00010.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00011.png,test_biased,balloon,red
test_biased\tennis_ball\00012.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00013.png,test_biased,balloon,red
test_biased\tennis_ball\00014.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00015.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00016.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00017.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00018.png,test_biased,balloon,red
test_biased\balloon\00019.png,test_biased,balloon,red
test_biased\balloon\00020.png,test_biased,balloon,red
test_biased\balloon\00021.png,test_biased,balloon,red
test_biased\balloon\00022.png,test_biased,balloon,red
test_biased\balloon\00023.png,test_biased,balloon,red
test_biased\tennis_ball\00024.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00025.png,test_biased,balloon,red
test_biased\tennis_ball\00026.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00027.png,test_biased,balloon,red
test_biased\balloon\00028.png,test_biased,balloon,red
test_biased\balloon\00029.png,test_biased,balloon,red
test_biased\tennis_ball\00030.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00031.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00032.png,test_biased,balloon,red
test_biased\tennis_ball\00033.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00034.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00035.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00036.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00037.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00038.png,test_biased,balloon,red
test_biased\balloon\00039.png,test_biased,balloon,red
test_biased\tennis_ball\00040.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00041.png,test_biased,balloon,red
test_biased\tennis_ball\00042.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00043.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00044.png,test_biased,balloon,red
test_biased\tennis_ball\00045.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00046.png,test_biased,balloon,red
test_biased\tennis_ball\00047.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00048.png,test_biased,balloon,red
test_biased\balloon\00049.png,test_biased,balloon,red
test_biased\balloon\00050.png,test_biased,balloon,red
test_biased\balloon\00051.png,test_biased,balloon,red
test_biased\balloon\00052.png,test_biased,balloon,red
test_biased\balloon\00053.png,test_biased,balloon,red
test_biased\balloon\00054.png,test_biased,balloon,red
test_biased\tennis_ball\00055.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00056.png,test_biased,balloon,red
test_biased\tennis_ball\00057.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00058.png,test_biased,balloon,red
test_biased\balloon\00059.png,test_biased,balloon,red
test_biased\balloon\00060.png,test_biased,balloon,red
test_biased\balloon\00061.png,test_biased,balloon,red
test_biased\balloon\00062.png,test_biased,balloon,red
test_biased\tennis_ball\00063.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00064.png,test_biased,balloon,red
test_biased\tennis_ball\00065.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00066.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00067.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00068.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00069.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00070.png,test_biased,balloon,red
test_biased\tennis_ball\00071.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00072.png,test_biased,balloon,red
test_biased\balloon\00073.png,test_biased,balloon,red
test_biased\tennis_ball\00074.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00075.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00076.png,test_biased,balloon,red
test_biased\balloon\00077.png,test_biased,balloon,red
test_biased\balloon\00078.png,test_biased,balloon,red
test_biased\tennis_ball\00079.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00080.png,test_biased,balloon,red
test_biased\tennis_ball\00081.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00082.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00083.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00084.png,test_biased,balloon,red
test_biased\balloon\00085.png,test_biased,balloon,red
test_biased\balloon\00086.png,test_biased,balloon,red
test_biased\tennis_ball\00087.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00088.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00089.png,test_biased,balloon,red
test_biased\balloon\00090.png,test_biased,balloon,red
test_biased\balloon\00091.png,test_biased,balloon,red
test_biased\tennis_ball\00092.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00093.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00094.png,test_biased,balloon,red
test_biased\balloon\00095.png,test_biased,balloon,red
test_biased\tennis_ball\00096.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00097.png,test_biased,balloon,red
test_biased\balloon\00098.png,test_biased,balloon,red
test_biased\balloon\00099.png,test_biased,balloon,red
test_biased\balloon\00100.png,test_biased,balloon,red
test_biased\tennis_ball\00101.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00102.png,test_biased,balloon,red
test_biased\balloon\00103.png,test_biased,balloon,red
test_biased\balloon\00104.png,test_biased,balloon,red
test_biased\balloon\00105.png,test_biased,balloon,red
test_biased\tennis_ball\00106.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00107.png,test_biased,balloon,red
test_biased\tennis_ball\00108.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00109.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00110.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00111.png,test_biased,balloon,red
test_biased\balloon\00112.png,test_biased,balloon,red
test_biased\tennis_ball\00113.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00114.png,test_biased,balloon,red
test_biased\tennis_ball\00115.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00116.png,test_biased,balloon,red
test_biased\tennis_ball\00117.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00118.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00119.png,test_biased,balloon,red
test_biased\tennis_ball\00120.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00121.png,test_biased,balloon,red
test_biased\tennis_ball\00122.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00123.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00124.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00125.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00126.png,test_biased,balloon,red
test_biased\balloon\00127.png,test_biased,balloon,red
test_biased\balloon\00128.png,test_biased,balloon,red
test_biased\balloon\00129.png,test_biased,balloon,red
test_biased\balloon\00130.png,test_biased,balloon,red
test_biased\tennis_ball\00131.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00132.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00133.png,test_biased,balloon,red
test_biased\balloon\00134.png,test_biased,balloon,red
test_biased\tennis_ball\00135.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00136.png,test_biased,balloon,red
test_biased\balloon\00137.png,test_biased,balloon,red
test_biased\tennis_ball\00138.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00139.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00140.png,test_biased,balloon,red
test_biased\balloon\00141.png,test_biased,balloon,red
test_biased\balloon\00142.png,test_biased,balloon,red
test_biased\balloon\00143.png,test_biased,balloon,red
test_biased\balloon\00144.png,test_biased,balloon,red
test_biased\tennis_ball\00145.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00146.png,test_biased,balloon,red
test_biased\tennis_ball\00147.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00148.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00149.png,test_biased,balloon,red
test_biased\balloon\00150.png,test_biased,balloon,red
test_biased\balloon\00151.png,test_biased,balloon,red
test_biased\balloon\00152.png,test_biased,balloon,red
test_biased\balloon\00153.png,test_biased,balloon,red
test_biased\balloon\00154.png,test_biased,balloon,red
test_biased\balloon\00155.png,test_biased,balloon,red
test_biased\tennis_ball\00156.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00157.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00158.png,test_biased,balloon,red
test_biased\tennis_ball\00159.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00160.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00161.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00162.png,test_biased,balloon,red
test_biased\tennis_ball\00163.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00164.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00165.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00166.png,test_biased,balloon,red
test_biased\balloon\00167.png,test_biased,balloon,red
test_biased\tennis_ball\00168.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00169.png,test_biased,balloon,red
test_biased\tennis_ball\00170.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00171.png,test_biased,balloon,red
test_biased\tennis_ball\00172.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00173.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00174.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00175.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00176.png,test_biased,balloon,red
test_biased\tennis_ball\00177.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00178.png,test_biased,balloon,red
test_biased\balloon\00179.png,test_biased,balloon,red
test_biased\balloon\00180.png,test_biased,balloon,red
test_biased\tennis_ball\00181.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00182.png,test_biased,balloon,red
test_biased\balloon\00183.png,test_biased,balloon,red
test_biased\tennis_ball\00184.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00185.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00186.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00187.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00188.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00189.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00190.png,test_biased,balloon,red
test_biased\tennis_ball\00191.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00192.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00193.png,test_biased,tennis_ball,yellow_green
test_biased\tennis_ball\00194.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00195.png,test_biased,balloon,red
test_biased\tennis_ball\00196.png,test_biased,tennis_ball,yellow_green
test_biased\balloon\00197.png,test_biased,balloon,red
test_biased\balloon\00198.png,test_biased,balloon,red
